timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542180076.811572,sidestep,sidestep,1.8735315799713135,True,5.190402030944824,0.5962854623794556,3.0949612749571997,158.5806427001953
1542180081.476411,cowboy,cowboy,4.64921760559082,True,5.170815467834473,0.47409579157829285,2.451461852328265,170.64605712890625
1542180085.8894053,salute,salute,4.412994146347046,True,5.180608749389648,0.6500488519668579,3.3676487700302005,181.91827392578125
1542180089.480765,turnclap,swing,3.581305980682373,False,5.190402030944824,0.6207233667373657,3.221803823368532,191.09152221679688
1542180093.607165,numbersix,numbersix,4.126399993896484,True,5.190402030944824,0.6304985284805298,3.272540842733065,201.8140106201172
1542180096.6912885,numbersix,numbersix,3.073991060256958,True,5.170815467834473,0.5131964683532715,2.6536442365991206,209.7504119873047
1542180099.5611537,swing,swing,2.854243040084839,True,5.170815467834473,0.4838709533214569,2.5020074098704015,217.11712646484375
1542180103.7163286,cowboy,cowboy,4.155174970626831,True,5.170815467834473,0.4985337257385254,2.577825900285916,227.32864379882812
1542180106.787649,cowboy,cowboy,3.0557310581207275,True,5.190402030944824,0.6158357858657837,3.1964353136862655,235.18634033203125
1542180112.2048337,sidestep,sidestep,5.417184829711914,True,5.190402030944824,0.6109482049942017,3.171066804003999,249.29116821289062
1542180115.0205317,turnclap,turnclap,2.8000755310058594,True,5.180608749389648,0.6060606241226196,3.1397629719901943,256.30694580078125
1542180118.6283123,chicken,chicken,3.5923149585723877,True,5.180608749389648,0.5913978219032288,3.063800730521848,265.45294189453125
1542180123.0794597,numbersix,numbersix,4.420099973678589,True,5.180608749389648,0.5962854623794556,3.0891216835368596,276.8825378417969
1542180127.9787962,number7,number7,4.883879661560059,True,5.190402030944824,0.6353861093521118,3.2979093524153313,289.5229187011719
1542180132.3359628,salute,salute,4.34167218208313,True,5.190402030944824,0.6207233667373657,3.221803823368532,300.7739562988281
1542180137.2550416,wipers,wipers,4.903374433517456,True,5.190402030944824,0.6060606241226196,3.1456982943217326,313.37017822265625
1542180140.3682804,swing,swing,3.097606658935547,True,5.190402030944824,0.6304985284805298,3.272540842733065,321.3324890136719
1542180143.1858668,swing,swing,2.8175864219665527,True,5.190402030944824,0.6109482049942017,3.171066804003999,328.4464416503906
1542180147.0822136,numbersix,numbersix,3.8898420333862305,True,5.190402030944824,0.6256109476089478,3.2471723330507984,338.3074951171875
1542180152.6943705,mermaid,mermaid,5.612156867980957,True,5.170815467834473,0.48875856399536133,2.5272803427437793,352.93804931640625
1542180156.5530128,swing,wipers,3.8429901599884033,False,5.170815467834473,0.5034213066101074,2.603098679056984,362.7392578125
1542180158.620712,turnclap,turnclap,2.0676991939544678,True,5.170815467834473,0.5034213066101074,2.603098679056984,367.84747314453125
1542180161.9721696,chicken,chicken,3.3514575958251953,True,5.170815467834473,0.5083088874816895,2.6283714578280524,376.329833984375
1542180165.2424757,turnclap,wipers,3.27030611038208,False,5.170815467834473,0.5034213066101074,2.603098679056984,384.59674072265625
1542180168.629888,chicken,chicken,3.3719594478607178,True,5.180608749389648,0.5767350792884827,2.987838797841846,393.01544189453125
1542180174.5878942,mermaid,mermaid,5.942546129226685,True,5.190402030944824,0.6011730432510376,3.120329784639466,408.45782470703125
1542180177.132716,turnclap,turnclap,2.522813081741333,True,5.190402030944824,0.6207233667373657,3.221803823368532,414.87115478515625
1542180180.469762,chicken,chicken,3.321596145629883,True,5.190402030944824,0.6011730432510376,3.120329784639466,423.3043212890625
1542180184.353771,number7,number7,3.8683950901031494,True,5.190402030944824,0.6109482049942017,3.171066804003999,433.139892578125
1542180188.989593,salute,salute,4.6201722621917725,True,5.180608749389648,0.6451612710952759,3.342328125803533,443.6048889160156
1542180191.810898,turnclap,turnclap,2.80584716796875,True,5.190402030944824,0.6109482049942017,3.171066804003999,451.86163330078125
1542180196.2492807,cowboy,cowboy,4.422817230224609,True,5.170815467834473,0.5083088874816895,2.6283714578280524,462.92254638671875
1542180200.6807132,number7,number7,4.431432485580444,True,5.190402030944824,0.6060606241226196,3.1456982943217326,474.3953552246094
1542180205.0812325,salute,salute,4.400519371032715,True,5.190402030944824,0.6353861093521118,3.2979093524153313,485.63134765625
1542180210.4839094,mermaid,mermaid,5.387190103530884,True,5.190402030944824,0.6011730432510376,3.120329784639466,499.58697509765625
1542180215.1289127,sidestep,sidestep,4.629561424255371,True,5.190402030944824,0.6207233667373657,3.221803823368532,511.5212707519531
1542180220.0483654,number7,number7,4.919452667236328,True,5.170815467834473,0.5034213066101074,2.603098679056984,524.1380615234375
1542180225.2198071,turnclap,wipers,5.155998945236206,False,5.170815467834473,0.4985337257385254,2.577825900285916,537.376708984375
1542180229.8496835,sidestep,sidestep,4.629876375198364,True,5.190402030944824,0.6256109476089478,3.2471723330507984,549.4391479492188
1542180236.0209568,mermaid,mermaid,6.171273231506348,True,5.190402030944824,0.6207233667373657,3.221803823368532,565.333740234375
