timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542348413.7757998,mermaid,mermaid,5.304359436035156,True,5.180608749389648,0.5962854623794556,3.0891216835368596,161.52745056152344
1542348418.394794,sidestep,sidestep,4.6050310134887695,True,5.180608749389648,0.6109482049942017,3.1650836162168616,173.08273315429688
1542348421.9469833,wipers,wipers,3.540254592895508,True,5.180608749389648,0.6158357858657837,3.190404260443529,182.0474395751953
1542348424.7481852,turnclap,turnclap,2.7842414379119873,True,5.180608749389648,0.6109482049942017,3.1650836162168616,188.98524475097656
1542348429.6436932,mermaid,mermaid,4.877294540405273,True,5.190402030944824,0.6158357858657837,3.1964353136862655,201.37762451171875
1542348433.7719018,number7,number7,4.112250566482544,True,5.170815467834473,0.5034213066101074,2.603098679056984,211.80722045898438
1542348437.6800592,numbersix,numbersix,3.8892619609832764,True,5.161021709442139,0.48875856399536133,2.5224935594558247,221.6893310546875
1542348442.0973918,salute,salute,4.397389888763428,True,5.190402030944824,0.6109482049942017,3.171066804003999,232.92701721191406
1542348446.4948156,sidestep,sidestep,4.3874831199646,True,5.180608749389648,0.5816226601600647,3.0131594420685133,244.04452514648438
1542348450.0568962,wipers,wipers,3.5381455421447754,True,5.180608749389648,0.5913978219032288,3.063800730521848,252.90634155273438
1542348454.2817886,number7,number7,4.2089691162109375,True,5.170815467834473,0.4838709533214569,2.5020074098704015,263.44989013671875
1542348458.0745025,swing,swing,3.774878978729248,True,5.170815467834473,0.4985337257385254,2.577825900285916,272.5750427246094
1542348462.715172,mermaid,mermaid,4.626634359359741,True,5.180608749389648,0.6011730432510376,3.114442327763527,284.3329162597656
1542348466.3992014,numbersix,numbersix,3.6670804023742676,True,5.180608749389648,0.6060606241226196,3.1397629719901943,293.1239929199219
1542348469.501718,numbersix,numbersix,3.0806241035461426,True,5.170815467834473,0.5034213066101074,2.603098679056984,300.6741638183594
1542348473.0511806,cowboy,cowboy,3.5384929180145264,True,5.161021709442139,0.4838709533214569,2.497268494660503,309.9783630371094
1542348475.8737264,swing,swing,2.8135452270507812,True,5.161021709442139,0.4985337257385254,2.5729433814256026,316.9281005859375
1542348480.2288065,number7,number7,4.342115879058838,True,5.180608749389648,0.6109482049942017,3.1650836162168616,327.8315124511719
1542348486.0474365,mermaid,mermaid,5.8006768226623535,True,5.170815467834473,0.5083088874816895,2.6283714578280524,342.23626708984375
1542348489.2705247,swing,swing,3.2111196517944336,True,5.170815467834473,0.49364614486694336,2.5525531215148476,349.930419921875
1542348492.3687665,swing,swing,3.0840697288513184,True,5.170815467834473,0.5083088874816895,2.6283714578280524,357.53326416015625
1542348494.9316804,turnclap,turnclap,2.5499460697174072,True,5.190402030944824,0.7184750437736511,3.7291743263859303,363.95989990234375
1542348498.5007777,wipers,wipers,3.55214262008667,True,5.180608749389648,0.6256109476089478,3.2410455488968637,372.9693603515625
1542348501.3314555,turnclap,turnclap,2.8206470012664795,True,5.180608749389648,0.6060606241226196,3.1397629719901943,379.9441833496094
1542348505.205766,numbersix,numbersix,3.864332914352417,True,5.180608749389648,0.5767350792884827,2.987838797841846,389.5227966308594
1542348508.2908137,wipers,wipers,3.0668768882751465,True,5.161021709442139,0.4789833724498749,2.472043583675614,397.1006164550781
1542348512.7767348,salute,salute,4.465570688247681,True,5.161021709442139,0.48875856399536133,2.5224935594558247,408.2803039550781
1542348516.6805673,salute,salute,3.8899178504943848,True,5.161021709442139,0.4985337257385254,2.5729433814256026,417.49493408203125
1542348521.4363043,number7,number7,4.743769884109497,True,5.180608749389648,0.6011730432510376,3.114442327763527,429.1374816894531
1542348525.7820375,cowboy,cowboy,4.3327717781066895,True,5.180608749389648,0.6109482049942017,3.1650836162168616,440.1273193359375
1542348529.9281986,sidestep,sidestep,4.121189594268799,True,5.161021709442139,0.49364614486694336,2.5477184704407136,449.93218994140625
1542348535.3359506,mermaid,chicken,5.395772218704224,False,5.170815467834473,0.5034213066101074,2.603098679056984,463.5249328613281
1542348539.9012015,mermaid,chicken,4.5513246059417725,False,5.161021709442139,0.4985337257385254,2.5729433814256026,474.7677917480469
1542348544.4377906,mermaid,chicken,4.521118640899658,False,5.209988117218018,0.7966764569282532,4.150674873863551,485.73455810546875
1542348548.3138986,cowboy,cowboy,3.866171360015869,True,5.161021709442139,0.5034213066101074,2.5981682924104916,494.8608093261719
1542348553.0448878,salute,salute,4.706271409988403,True,5.161021709442139,0.4985337257385254,2.5729433814256026,506.1552429199219
1542348557.4230084,sidestep,sidestep,4.356227397918701,True,5.180608749389648,0.6158357858657837,3.190404260443529,516.57763671875
1542348560.4071343,turnclap,turnclap,2.971168279647827,True,5.180608749389648,0.6060606241226196,3.1397629719901943,523.5880126953125
1542348566.3982275,mermaid,chicken,5.9800896644592285,False,5.170815467834473,0.4985337257385254,2.577825900285916,538.1060180664062
1542348572.1416087,cowboy,cowboy,5.7244322299957275,True,5.180608749389648,0.6060606241226196,3.1397629719901943,551.75537109375
